266441713,12503
11097,10249
11042,10254
10940,10227
11653,10157
11256,15513
11868,10157
12609,12605
267499107,267499095
12190,12181
12863,12862
12078,10568
11054,10239
266441169,266441161
266441275,266441271
11398,10318
10835,10177
12162,12155
11497,10330
12806,12805
12004,10157
11049,10255
12677,10654
12134,12112
13375,10654
13297,10157
12494,12492
12622,12616
12504,12503
11235,10284
11751,10157
10898,10191
12678,10654
15500,10157
11180,10271
12860,12856
11029,10238
11395,10318
12491,12481
12303,12292
11392,10318
13177,10157
12844,12827
11008,10222
10738,10196
11535,10335
10979,10217
12544,12539
12604,12600
11983,10157
13369,10654
11258,15513
11014,10223
10746,10197
12349,10650
12561,12557
11958,10157
12620,12616
12687,10654
11828,10157
10165,10163
13169,10157
13194,10157
13363,10654
10984,10217
12178,12112
12675,10654
12715,10654
11772,10157
11083,10246
12786,12784
266441415,266441407
10829,10176
10747,10197
12185,12181
12094,146034908
11225,10281
11783,10157
12510,12508
12022,10560
12712,10654
146034884,12112
12148,12112
15499,10157
10962,10231
11000,10221
13163,10157
12410,12406
11502,10364
12017,10157
13326,11325
11544,10340
12754,12741
11953,10157
11532,11531
11957,10157
12139,12112
12147,12112
267499075,267499067
12211,12209
12242,12239
13170,10157
11085,10246
10976,10234
11397,10318
11442,10319
11358,11350
11527,11525
11224,10281
12636,12634
12875,12872
10902,10192
13133,10157
11588,10157
146034686,146034662
12777,10668
12808,146035012
13028,10377
13368,10654
11697,10157
12704,10654
12003,10157
11586,10157
12459,12458
10968,10233
11429,10319
11951,10157
11011,10223
10802,10163
11018,10224
11892,10157
10788,10163
12800,10668
12293,12292
266441113,266441105
10782,10205
11422,10319
12700,10654
267499163,267499151
12315,10649
267498999,267498983
15519,15514
12690,10654
11198,10275
146034788,10630
12335,10650
11673,10157
11689,10157
10918,10209
10845,10180
11494,10329
15546,10609
12693,10654
11895,10157
11384,10318
11453,10319
13097,10157
146034666,146034662
13287,10157
12548,12545
12011,10157
12630,12625
12298,12292
11567,11565
146034746,10333
12079,10568
12273,12270
146034824,10630
11596,10157
12669,10654
12015,10157
12089,10568
11722,10157
13117,10157
12135,12112
12275,12270
13192,10157
13234,10609
11669,10157
12348,10650
13288,10157
12846,12827
10857,10183
11955,10157
12434,12429
12069,10568
12514,12503
11881,10157
146034888,12112
11937,10157
11203,10276
10810,10169
12073,10568
11105,10251
11730,10157
11140,10262
267499135,267499123
10530,10157
13347,10654
11466,10322
13344,10630
12363,10650
13184,10157
12843,12827
11342,11341
10638,10630
12845,12827
11461,10321
12026,10561
266441725,10668
266441439,146034694
12322,10649
12711,10654
12023,10560
12115,12112
12795,10668
11146,10265
11257,15513
11904,10157
10642,10609
15561,12645
11247,10287
11062,10243
11004,10222
13157,10157
10937,10227
13083,10157
12375,10652
11026,10237
11064,10241
10742,10196
12188,12181
12236,12222
12357,12354
10894,10189
11157,10266
267499171,267499151
11023,10237
12977,10157
11390,10318
266441177,266441161
11248,10287
11067,10241
11152,10266
10211,10209
11943,10157
11534,10335
12803,10668
11975,10157
12681,10654
10741,10196
12163,12155
11545,10341
13279,10157
15512,10157
11489,10328
12427,12420
10479,10476
12167,12155
15525,15522
11393,10318
12967,10157
10909,10193
10777,10205
12028,10558
12294,12292
11354,11350
13339,13338
10799,10163
11909,10157
11959,10157
11784,10157
12127,12112
12829,12828
15549,12277
12682,10654
12267,12266
12608,12605
11595,10157
12674,10654
11539,10338
11174,10269
10822,10175
11128,10260
13357,10654
12339,10650
11693,10157
12353,10650
11047,10255
11944,10157
267499019,267499011
10915,10209
11416,10319
12192,12181
12680,10654
11506,10365
11632,10157
267499091,267499067
13213,10157
12969,10157
11007,10222
11112,10258
12144,12112
15532,10305
10758,10201
266441431,266441423
10838,10177
13353,10654
12472,12471
11779,10157
11490,10328
11192,10274
13067,10481
12667,10654
11679,10157
10762,10203
11439,10319
11149,10265
12586,12579
13321,10157
11666,10157
10514,10157
11932,10157
10854,10182
12733,10668
10414,10413
11804,10157
10890,10189
12365,10650
266441339,11286
12338,10650
13121,10157
11662,10157
11388,10318
10517,10157
11113,10258
12864,12862
10785,10205
11227,10281
11356,11350
11155,10266
11050,10255
12542,12540
10776,10205
11914,10157
15518,15514
267499191,267499179
11079,10245
11738,10157
10832,10176
13289,10157
12329,10650
12143,12112
12818,146035012
13122,10157
11193,10275
11757,10157
13362,10654
12238,12222
11417,10319
11992,10157
11882,10157
12058,10584
11244,10286
11114,10258
12249,12247
12502,12500
13126,10157
11327,10306
266441371,266441355
11086,10246
11579,10389
267499127,267499123
10781,10205
12742,12741
11903,10157
11100,10250
11859,10157
12779,10668
266441669,12155
11426,10319
11916,10157
266441153,266441133
10780,10205
13078,10157
11332,10310
10739,10196
11919,10157
11041,10254
11053,10239
12672,10654
13181,10157
12213,12209
10525,10157
15504,10157
11970,10157
10542,10157
11634,10157
10795,10163
11032,10238
11658,10157
12601,12600
13064,10476
266441395,11302
13153,10157
12853,12827
12569,12557
11984,10157
10769,10204
11760,10157
11677,10157
12432,12429
11448,10319
12045,10583
11078,10245
10929,10209
11581,10157
10971,10233
11690,10157
12274,12270
11075,10245
11219,10280
12186,12181
13140,10157
12718,10654
11602,10157
11387,10318
11403,10318
10206,10205
266441629,10568
13187,10157
10548,10157
10207,10205
267499159,267499151
11348,11341
267499203,267499179
11478,10325
12421,12420
10948,10228
11698,10157
12771,10668
11540,10338
12797,10668
12283,12277
12422,12420
11683,10157
11645,10157
12757,10668
12467,12462
267499087,267499067
11455,10321
12746,12741
13281,10157
11068,10241
11889,10157
13113,10157
13112,10157
13167,10157
13355,10654
11640,10157
11771,10157
12577,12572
13183,10157
12372,12371
13343,10630
12199,12198
146034702,146034694
13136,10157
267499031,267499011
11135,10262
12048,10584
11484,10326
10989,10218
11036,10253
13259,12384
11499,10330
12321,10649
11470,10322
10543,10157
11183,10273
11031,10238
11440,10319
11890,10157
12433,12429
11768,10157
10167,10163
12526,12525
10551,10157
11706,10157
12495,12492
12686,10654
12428,12417
11106,10251
266441121,266441105
12802,10668
12226,12223
11243,10286
12657,12645
11228,10281
12435,12417
13205,10157
12848,12827
11137,10262
11986,10157
13376,10654
13206,10157
11132,10261
11597,10157
12370,10652
12729,10668
12724,10654
10210,10209
15510,10157
12885,12872
10789,10163
12650,12645
11996,10157
11862,10157
11131,10261
13273,10157
11445,10319
15559,12550
266441673,12170
12790,12784
15529,11325
12883,12872
11324,11321
146034844,146034836
266441303,11281
11413,10319
13358,10654
11622,10157
11651,10157
12087,10568
266441233,266441217
267499055,267499039
11627,10157
12852,12827
11620,10157
12814,146035012
146034678,146034662
12673,10654
12397,12396
11541,10338
10990,10218
11753,10157
13293,10157
11170,10269
11107,10251
11037,10253
12975,10157
11886,10157
11893,10157
11716,10157
10931,10209
11217,10279
12245,12243
13115,10157
12341,10650
13185,10157
12056,12052
13179,10157
11177,10271
12320,10649
13079,10157
10811,10170
12264,146034938
13086,10157
12107,10621
12116,12112
11949,10157
10991,10219
11181,10273
12877,12872
10869,10863
11976,10157
13186,10157
10635,10630
10513,10157
11386,10318
11055,10239
11578,10504
11378,10318
266441603,10577
12431,12429
266441427,266441423
12483,12482
146034828,10630
266441193,266441189
11713,10157
15509,10157
12599,12597
10511,10157
11380,10318
11467,10322
12108,10621
11408,10318
12775,12773
12576,12573
11646,10157
12761,10668
11371,10318
13072,10495
11035,10253
11095,10249
10553,10157
11999,10157
12594,12592
11487,10328
10848,10180
15505,10157
12076,12074
146034726,10377
12505,12503
10896,10191
267499115,267499095
266441451,10366
266441181,266441161
12225,12223
12978,10157
13200,10157
11091,10247
267499027,267499011
12255,12252
11449,10319
11123,10260
12138,12112
10855,10182
13141,10157
10833,10177
13283,10157
11488,10328
11454,10319
11585,10157
10515,10157
11446,10319
12722,10654
11195,10275
11745,10157
13145,10157
11788,10157
12811,146035012
11252,10287
11419,10319
12279,12277
266441677,12155
12567,12557
11681,10157
11982,10157
12547,12545
146034658,146034634
12706,10654
11039,10254
11366,11365
11885,10157
10520,10157
11391,10318
12744,12741
12241,12239
11226,10281
13307,10157
12590,12589
15548,12239
11133,10261
11561,10386
11767,10157
13099,10157
13013,13011
266441197,266441189
11486,10328
15506,10157
11704,10157
12164,12155
12574,12573
12013,10157
11201,10276
10841,10179
13229,12112
10988,10218
12819,146035012
10872,10870
146034626,10157
12812,146035012
11331,10306
10770,10204
12859,12856
11875,10157
11735,10157
10745,10197
15552,12277
11138,10262
11756,10157
13101,10157
12068,10568
10843,10179
11710,10157
13036,10382
11715,10157
12974,10157
11912,10157
13094,10157
15526,15522
11322,11321
11987,10157
266441225,266441217
11028,10238
11463,10322
12081,10568
11977,10157
266441689,12291
11120,10259
13282,10157
266441323,266441315
11891,10157
13020,10318
267499143,267499123
11182,10273
12972,10157
13082,10157
12300,12292
11747,10157
11249,10287
11998,10157
11948,10157
11816,10157
11375,10318
11649,10157
11746,10157
266441299,11276
10778,10205
11990,10157
13095,10157
12781,10668
266441149,266441133
10519,10157
11411,10318
12565,12557
11911,10157
11438,10319
12562,12557
13093,10157
11077,10245
11625,10157
11787,10157
12822,10668
13190,10157
12820,146035012
10437,10435
11790,10157
12782,10668
10887,10188
10891,10189
12046,10584
11129,10261
10645,10609
10939,10227
11798,10157
11590,10157
10748,10197
10647,10609
12692,10654
12010,10157
10772,10204
11220,10280
12582,12581
13286,10157
11813,10157
12008,10157
11328,10306
12968,10157
13180,10157
11368,11365
10510,10157
12981,10654
11880,10157
12694,10654
267498995,267498983
13143,10157
267499131,267499123
13129,10157
11709,10157
11311,11309
12509,12508
10749,10197
11773,10157
12250,12247
13274,10157
11626,10157
10633,10630
266441205,266441189
11591,10157
10897,10191
11761,10157
12736,10668
12051,10584
12137,12112
10830,10176
12719,10654
13365,10654
12150,12112
12352,10650
12816,146035012
11547,10341
15498,10157
11104,10250
11481,10326
12142,12112
10932,10209
11213,10279
11187,10274
12530,12503
12980,10157
11320,11317
11749,10157
12663,12645
11136,10262
12161,12155
10970,10233
11511,11507
11762,10157
12123,12112
12002,10157
11139,10262
12125,12112
266441653,10568
11030,10238
12841,12827
11377,10318
11468,10322
12750,12741
10974,10234
12788,12784
11822,10157
11312,11309
266441307,11281
13132,10157
11606,10157
11074,10242
11985,10157
266441347,11291
10997,10221
10998,10221
10888,10188
10667,10654
11202,10276
12473,12471
13160,10157
13055,10463
11701,10157
11647,10157
11254,15513
10814,10170
10861,10183
11103,10250
11930,10157
13111,10157
15515,15514
146034840,146034836
10761,10201
12035,10568
11624,10157
12840,12827
10934,10209
12884,12872
12546,12545
10867,10863
10995,10219
13330,10379
266441109,266441105
13134,10157
12016,10157
266441165,266441161
12289,12277
12651,12645
11583,10157
11016,10224
10908,10193
12529,12503
146034750,10338
10477,10476
12200,12198
267499043,267499039
12323,10649
12554,12550
12149,12112
10796,10163
12378,10652
10943,10228
12570,12557
11933,10157
11402,10318
11025,10237
11433,10319
13166,10157
12020,10157
10478,10476
11795,10157
146034614,10157
266441391,11296
12647,12645
13149,10157
12049,10584
11654,10157
13298,10157
11015,10224
11699,10157
12450,12449
15503,10157
13260,12384
10860,10183
11717,10157
11720,10157
10901,10192
12488,12487
11148,10265
13378,10654
13155,10157
266441411,266441407
11179,10271
11483,10326
13291,10157
12725,10654
11407,10318
11789,10157
11728,10157
11058,10243
10526,10157
12524,12503
12360,12354
13091,10157
11884,10157
12558,12557
15533,10305
12627,12625
11630,10157
10912,10193
10836,10177
267499195,267499179
12184,12181
11476,10325
10864,10863
12882,12872
12666,10654
11088,10247
13356,10654
10821,10175
11065,10241
13212,10157
13024,10325
11672,10157
10764,10203
11241,10286
11330,10306
12793,10668
11688,10157
11877,10157
11038,10253
11609,10157
11968,10157
12451,12449
11493,10329
12446,12444
12173,12170
11496,10330
12099,12098
12679,10654
10535,10157
146034812,10630
10164,10163
12187,12181
12177,12112
13303,10157
11118,10259
11741,10157
12640,12616
15508,10157
10549,10157
12093,10568
10509,10157
12105,146034908
11081,10246
10643,10609
13311,10157
12575,12573
13309,10157
12443,12436
12721,10654
15501,10157
13118,10157
10790,10163
11849,10157
10886,10188
13154,10157
12966,10157
12752,12741
266441129,266441105
13299,10157
12559,12557
10766,10203
11742,10157
11542,10338
13130,10157
13139,10157
10807,10169
12168,12155
11623,10157
266441693,12330
11896,10157
10973,10234
266441221,266441217
11134,10261
10924,10209
11981,10157
12121,12112
12851,12827
267499007,267498983
12304,12292
11938,10157
11928,10157
13131,10157
12355,12354
12628,12625
11199,10276
12493,12492
12876,12872
10966,10231
10760,10201
11989,10157
13164,10157
12183,12181
11060,10243
11612,10157
12696,10654
11222,10280
12521,12519
11435,10319
12646,12645
11729,10157
11232,10283
11034,10253
10892,10189
11974,10157
12551,12550
13374,10654
11250,10287
11727,10157
11360,11359
12110,10611
11264,15521
13120,10157
13176,10157
10798,10163
11508,11507
10921,10209
10505,10467
12817,146035012
13214,10157
267499079,267499067
13278,10157
11732,10157
11383,10318
11021,10237
10993,10219
11739,10157
12716,10654
13348,10654
11033,10253
12299,12292
12364,10650
266441419,266441407
10992,10219
11743,10157
12748,12741
12878,12872
11934,10157
11678,10157
11759,10157
11141,10264
11020,10224
11723,10157
146035004,12828
13182,10157
13195,10157
10935,10209
11636,10157
10622,10611
11879,10157
266441137,266441133
12050,10584
10522,10157
13080,10157
11355,11350
12653,12645
11707,10157
13161,10157
13017,13011
11855,10157
11405,10318
12655,12645
13068,10481
11329,10306
10436,10435
13096,10157
11082,10246
12145,12112
12607,12605
13023,10319
12552,12550
10941,10227
13349,10654
12791,12784
10794,10163
13110,10157
11766,10157
11807,10157
267499059,267499039
267499023,267499011
146034864,146034852
10536,10157
10907,10193
146034904,12112
13035,10380
13196,10157
10487,10485
12758,10668
11406,10318
12362,10650
10793,10163
10767,10203
12174,12170
11240,10284
266441443,146034694
12332,12330
11482,10326
146034654,146034634
10783,10205
11080,10245
12189,12181
146034832,10630
11769,10157
11712,10157
10853,10182
11913,10157
12531,12503
10523,10157
11357,11350
10529,10157
10527,10157
12710,10654
12336,10650
12154,12112
266441157,266441133
11546,10341
11019,10224
12440,12439
11611,10157
10808,10169
15545,10568
11718,10157
12982,10654
11515,11513
266441279,266441271
10786,10163
12566,12557
12691,10654
11988,10157
10964,10231
11685,10157
11362,11359
12858,12856
12296,12292
11695,10157
10809,10169
12824,146035012
10552,10157
11600,10157
12233,12231
11412,10319
11175,10271
12619,12616
12541,12540
146034972,12503
13188,10157
11954,10157
10816,10171
11450,10319
12869,12868
11087,10247
10823,10175
146035056,146035048
11569,10387
11229,10283
12248,12247
11969,10157
11781,10157
11052,10239
11846,10157
11671,10157
266441209,266441189
12276,12270
10946,10228
10666,10654
13022,10318
10834,10177
11570,10387
10531,10157
11022,10237
267499119,267499095
13025,10374
11643,10157
10982,10217
11059,10243
11012,10223
11001,10221
11721,10157
11764,10157
11458,10321
11176,10271
12096,146034908
11084,10246
11926,10157
12626,12625
